id;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5
2037;incanto-sky;salvatore-ferragamo;Italy;women;3,59;41;2016.0;granny smith apple, pear;white lotus, water jasmine;musk, peach;unknown;;fruity;floral;fresh;aquatic;musky
2038;tommy-girl-citrus-brights;tommy-hilfiger;USA;women;3,59;32;2016.0;lemon, calabrian bergamot, watery notes, ginger;jasmine, nutmeg, coriander, sage;musk, cedar;calice becker;;citrus;aromatic;fresh spicy;fresh;aquatic
2039;versus;versace;Italy;women;3,59;1603;2010.0;kumquat, amalfi lemon, star apple;african orange flower, stephanotis, tincture of rose;musk, ambrette (musk mallow), patchouli;nathalie lorson;;citrus;musky;white floral;aromatic;sweet
2040;body-paint;vilhelm-parfumerie;USA;unisex;3,59;628;2020.0;green pepper, pear, red chilli pepper, lemon;clove, iso e super, nutmeg;ambroxan, oakmoss, cedar;marc-antoine corticchiato;;warm spicy;woody;green;amber;aromatic
2041;purple-fig;vilhelm-parfumerie;USA;unisex;3,59;505;2016.0;angelica, cassis, lemon;fig, galbanum, cyclamen;cypress, virginian cedar;jérôme epinette;;woody;fruity;aromatic;green;musky
2042;room-service;vilhelm-parfumerie;USA;women;3,59;1269;2015.0;blackberry, mandarin orange;orchid, violet, bamboo;musk, black amber, sandalwood;jérôme epinette;;powdery;musky;fruity;violet;woody
2043;kemi;xerjoff;Italy;unisex;3,59;63;2023.0;laotian oud, atlas cedar;castoreum, civet, gurjan balsam, atlas cedar;madagascar vanilla, australian sandalwood;unknown;;woody;animalic;oud;vanilla;musky
2044;ode-a-l-amour;yves-rocher;France;women;3,59;1523;2001.0;plum, black currant, apple;plum, rock rose, ylang-ylang;sandalwood, amber, vanilla;unknown;;fruity;woody;sweet;rose;
2045;iris-noir;yves-rocher;France;women;3,59;2156;2007.0;coriander, bergamot;iris, ambrette (musk mallow);patchouli, tonka bean;natalie gracia-cetto;olivier pescheux;iris;patchouli;aromatic;earthy;woody
2046;nightfall-in-madrid;zara;Spain;unisex;3,59;39;2021.0;cardamom;tonka bean, nutmeg;sandalwood;alberto morillas;;warm spicy;aromatic;vanilla;woody;amber
2047;moon-1996;oriflame;Sweden;women;3,59;477;1996.0;citruses, cardamom;floral notes;iris, woodsy notes, musk;unknown;;floral;iris;powdery;woody;musky
2048;s8-icon;oriflame;Sweden;men;3,59;39;2016.0;grapes;geranium;amber, woody notes;unknown;;fruity;fresh spicy;sweet;aromatic;amber
2049;nautica-blue;nautica;USA;men;3,59;1592;2005.0;pineapple, bergamot, peach;water lily, jasmine;sandalwood, musk, cedar;maurice roucel;;fruity;woody;floral;sweet;powdery
2050;rose-radiant-gold;michael-kors;USA;women;3,59;290;2015.0;spices;floral notes;musk;unknown;;floral;musky;warm spicy;powdery;
2051;dark-fresh;desigual;Spain;men;3,59;115;2015.0;sea notes, neroli, citruses, spices, green leaves;flowers, orange;amber, woodsy notes, vanilla, musk, moss;unknown;;citrus;marine;amber;woody;aromatic
2052;stetson-rich-suede;coty;USA;men;3,59;32;2008.0;blue sage, cypress, orange;resins, myrrh, orris root, osmanthus, saffron;suede, leather, virginia cedar, balsam fir, labdanum;unknown;;leather;amber;woody;aromatic;musky
2053;carven-pour-homme-eau-de-parfum;carven;France;men;3,59;29;2020.0;violet leaf, grapefruit;cypress, thyme;java vetiver oil, vanilla, labdanum, tonka bean;jérôme di marino;;woody;aromatic;vanilla;ozonic;citrus
2054;bebe;bebe;USA;women;3,59;404;2009.0;mango, tuberose, sweet pea;rose, jasmine, peony;sandalwood, virginia cedar, musk;francis kurkdjian;;woody;floral;white floral;rose;powdery
2055;gold;bebe;USA;women;3,59;126;2011.0;kumquat, pink pepper, juniper berries;orchid, jasmine;sandalwood, opoponax, amber;unknown;;amber;woody;sweet;citrus;aromatic
2056;splash-seduction-in-black;antonio-banderas;USA;men;3,59;29;2012.0;tea, mint;cardamom, nutmeg;musk, woodsy notes;unknown;;green;warm spicy;aromatic;fresh spicy;musky
2057;second-skin;care;Germany;women;3,59;27;2023.0;raspberry, lemon, pear;iris, peach blossom, peony;vanilla, oak;unknown;;floral;fruity;iris;vanilla;fresh
2058;arvanta;faberlic;Russia;women;3,59;32;2024.0;big strawberry, sicilian mandarin, bergamot;kiwi, jasmine, violet;oakmoss, musk, amber;unknown;;fruity;citrus;mossy;sweet;musky
2059;asterion;faberlic;Russia;men;3,59;34;2014.0;grapefruit, lemon;pineapple, pepper, cardamom;leather, vetiver, cedar;janek kozeluh;;citrus;aromatic;woody;fresh spicy;leather
2060;scuderia-ferrari-black-shine;ferrari;Italy;men;3,59;66;2011.0;lavender, blood orange, amalfi lemon;watermelon, granny smith apple, thyme;vanille, amber, leather, musk, virginia cedar;bernard ellena;;citrus;ozonic;aquatic;lavender;aromatic
2061;this-is-her-vibes-of-freedom;zadig-voltaire;France;women;3,59;471;2022.0;pear, peony;rose, jasmine;whipped cream, chestnut;sidonie lancesseur;;floral;rose;sweet;fresh;fruity
2062;fior-di-loto;tesori-d-oriente;Italy;women;3,59;778;;peach, orange, rose;lotus, tuberose, jasmine, lily-of-the-valley;vanilla, sandalwood, musk, woodsy notes;unknown;;woody;white floral;powdery;floral;vanilla
2063;persian-dream;tesori-d-oriente;Italy;unisex;3,59;437;2021.0;orange, red apple, mint;pomegranate, red tea, teak wood, jasmine;white musk, amber, vanilla;unknown;;woody;fruity;fresh spicy;green;sweet
2064;1853-lady;acqua-di-genova;Italy;women;3,59;34;1853.0;lavender, bergamot, mandarin orange, pepper;patchouli, amber, sandalwood;incense, musk, oakmoss, myrrh;stefano frecceri;;amber;citrus;fresh spicy;warm spicy;woody
2065;pure-game;adidas;USA;men;3,59;382;2010.0;grapefruit, mandarin orange, basil, pepper;cypress, guaiac wood, lavender;tonka bean, sandalwood, patchouli, incense;unknown;;fresh spicy;woody;citrus;aromatic;warm spicy
2066;agent-provocateur;agent-provocateur;UK;women;3,59;6357;2000.0;indian saffron, magnolia;moroccan rose, vetiver, egyptian jasmine, gardenia;musk, cedar, amber;christian provenzano;;rose;musky;woody;warm spicy;floral
2067;aquatic-ozonic;anomalia-paris;France;unisex;3,59;41;2022.0;sea notes, jasmine, mandarin orange;chamomile, pine needles, cedar;patchouli, vanilla;unknown;;marine;aromatic;herbal;salty;aquatic
2068;sud-magnolia;atelier-cologne;USA;unisex;3,59;627;2015.0;pomelo, bitter orange, black currant;magnolia, rose, saffron;musk, atlas cedar, sandalwood;jérôme epinette;;citrus;floral;woody;rose;fruity
2069;wind-of-the-great-steppe;aura-of-kazakhstan;Kazakhstan;unisex;3,59;49;2020.0;herbal notes, davana, cumin, wormwood, saffron, mint;wildflowers, violet;leather, vetiver, patchouli, cedar;sarah mccartney;;green;leather;aromatic;animalic;woody
2070;kobako-vintage-edition;bourjois;France;women;3,59;228;1936.0;aldehydes, cinnamon, cloves, citruses;orris root, rose, gardenia, galbanum, carnation, jasmine, magnolia, lily;oakmoss, civet, leather, musk, benzoin, olibanum, amber, tonka bean, vanilla;ernest beaux;;amber;warm spicy;musky;animalic;powdery
2071;reginette;coquillete;Italy;women;3,59;46;2021.0;herbal notes, orange blossom, petitgrain, black currant;peach, honey, acácia, jelly, walnut;peach, apricot, plum, vetiver, agarwood (oud);rosa vaia;;fruity;green;sweet;white floral;honey
2072;shadow-ii-pour-homme;ajmal;UAE;unisex;3,59;39;2010.0;saffron, bergamot;orange blossom, cedar, vetiver;amber, musk, patchouli;unknown;;warm spicy;woody;amber;musky;white floral
2073;dkny-red-delicious;donna-karan;USA;women;3,59;2080;2006.0;raspberry, litchi;apple, rose, patchouli;leather, amber, vanilla pod;maurice roucel;;fruity;fresh;sweet;rose;tropical
2074;salt;ellis-brooklyn;USA;unisex;3,59;941;2020.0;ylang-ylang, violet leaves;tiare flower, magnolia;ambergris, musk, sandalwood;unknown;;amber;musky;animalic;woody;powdery
2075;sunrise-women;franck-olivier;France;women;3,59;75;2010.0;raspberry, red apple, lemon;jasmine, orange blossom, tuberose;sandalwood, musk, patchouli;unknown;;fruity;sweet;white floral;citrus;woody
2076;tel-aviv;gallivant;UK;unisex;3,59;239;2017.0;clementine, bergamot, black currant;freesia, jasmine sambac, ylang-ylang, rose;musk, sandalwood, benzoin, liatris;karine chevallier;;floral;citrus;white floral;woody;sweet
2077;fantasia-mermaid;anna-sui;USA;women;3,59;592;2019.0;blood orange, cardamom, mandarin orange;litchi, peony, jasmine;honey, white wood, vanilla;christian provenzano;;citrus;honey;fruity;floral;sweet
2078;gandali;id-parfums;France;women;3,59;133;2009.0;raspberry, pomegranate, passionfruit;jasmine;sandalwood, vanilla, patchouli;emilie bouge;;fruity;woody;sweet;white floral;tropical
2079;la-femme-de-fath;jacques-fath;France;women;3,59;108;2012.0;pink pepper, bergamot, orange;rose, peach, jasmine;oakmoss, patchouli, vetiver;unknown;;rose;earthy;woody;citrus;mossy
2080;coco-love;jacques-zolty;France;women;3,59;63;2021.0;coconut, bergamot;sea notes, ylang-ylang, jasmine;whipped cream, cypriol oil or nagarmotha, vanilla, tonka bean, amber;unknown;;vanilla;sweet;coconut;lactonic;woody
2081;laura-tender;laura-biagiotti;Italy;women;3,59;92;2019.0;pear, jasmine, mandarin orange;violet, magnolia, white rose;ambergris, musk, patchouli, vanilla;unknown;;floral;citrus;violet;powdery;fruity
2082;lovely-laura;laura-biagiotti;Italy;women;3,59;54;2020.0;plum, raspberry, tangerine;cherry blossom, rose, lilac;white musk, sandalwood, patchouli;véronique nyberg;;fruity;floral;sweet;musky;fresh
2083;indiscrete;libertin-louison-technique-indiscrete;France;women;3,59;41;2008.0;fruity notes, mandarin orange, bergamot;jasmine, tuberose, rose;caramel, vanille, oak moss, musk, woodsy notes;libertin louison;;citrus;white floral;fruity;sweet;caramel
2084;matsu-mi;masaki-matsushima;Japan;unisex;3,59;107;2015.0;litchi, mandarin orange, passionfruit, apricot;white cedar extract, peony, orris, rose;musk, ambroxan, incense;unknown;;musky;amber;powdery;floral;fresh
2085;matsu-sakura;masaki-matsushima;Japan;women;3,59;293;2017.0;litchi, pear;japanese cherry blossom, sweet pea;musk, patchouli;jean jacques;;floral;fruity;fresh;sweet;musky
2086;lil;olympic-orchids-artisan-perfumes;USA;unisex;3,59;122;;lime, artemisia, pandanus;passionfruit, geranium, angels trumpet, cyclamen, lily-of-the-valley, rose;woody notes, cashmeran, patchouli, musk;unknown;;herbal;sweet;aromatic;citrus;fresh spicy
2087;purple-ruby;pascal-morabito;France;women;3,59;159;2012.0;big strawberry, raspberry, apple;peony, orange blossom, gardenia;vanilla, caramel, musk;corinne cachen;;sweet;fruity;vanilla;caramel;powdery
2088;l-i-l-y;stella-mccartney;UK;women;3,59;550;2012.0;pepper, truffle;lily-of-the-valley, pink pepper;oakmoss, patchouli, musk, ambrette (musk mallow);jacques cavallier;;earthy;musky;white floral;mossy;patchouli
2089;cloud-collection-no-3;zarkoperfume;Denmark;unisex;3,59;301;2019.0;red berries, mandarin orange, pear;ozonic notes, magnolia, tulip, black rose;white musk, sandalwood, white wood, madagascar vanilla, agarwood (oud), soil tincture;zarko ahlmann pavlov;;fruity;sweet;ozonic;citrus;woody
2090;marry-me-a-la-folie;lanvin;France;women;3,59;115;2013.0;black currant, bitter orange;rose, jasmine sambac;musk, cedar;unknown;;rose;white floral;citrus;fruity;floral
2091;ashwaq-noir;orientica;UAE;women;3,59;29;2018.0;bergamot, green notes;melon, pineapple, sweet notes;woody notes, vanilla, musk;unknown;;sweet;woody;fruity;vanilla;powdery
2092;varens-d-orient-nomad;ulric-de-varens;France;men;3,59;27;2017.0;cardamom, apple, bergamot;tonka bean, sage, white cedar extract;vanilla, amber, leather, musk;unknown;;vanilla;aromatic;amber;warm spicy;herbal
2093;mini-glamour;ulric-de-varens;France;women;3,59;27;2010.0;coconut, citruses;iris, jasmine, rose, tuberose;toffee, vanille, benzoin;unknown;;sweet;vanilla;coconut;caramel;powdery
2094;breath-of-the-infinite;the-house-of-oud;Italy;unisex;3,59;420;2016.0;freesia, peony;peach;ambroxan, cashmeran, musk;unknown;;musky;amber;powdery;floral;woody
2095;with-style;sergio-tacchini;Italy;men;3,59;41;2014.0;red apple, mandarin orange, rosemary;clary sage, lavender, violet leaf;amber, musk, sandalwood;alexandra carlin;;aromatic;woody;amber;citrus;fruity
2096;apple-blossom;pokrovka-trading-house;Russia;women;3,59;32;;apple, green notes, lemon;rose, jasmine;musk, cedar;marina nikitina;;green;fruity;fresh;rose;
2097;rosa-gardenia;santa-maria-novella;Italy;unisex;3,59;262;2021.0;almond blossom, orange blossom, bergamot;gardenia, rose de mai, fig leaf, jasmine;musk, vanilla, sandalwood;unknown;;white floral;floral;rose;sweet;musky
2098;merry-maker;pinrose;USA;women;3,59;153;2014.0;nectarine, grapefruit, cassis;plum, rose, violet;musk, moss, tonka bean;christelle laprade;;fruity;sweet;citrus;powdery;aromatic
2099;3600;perry-ellis;USA;women;3,59;1015;1992.0;melon, lily, osmanthus, tangerine, rose;water lily, lily-of-the-valley, lavender, sage;musk, sandalwood, vetiver, amber, vanilla;sophia grojsman;;white floral;floral;fresh;aquatic;aromatic
2100;absolutio;navitus-parfums;UAE;unisex;3,59;182;2019.0;saffron, cinnamon, almond;apple, toffee;driftwood, ambergris, musk, caramel, oakmoss, dark chocolate;bertrand duchaufour;;warm spicy;sweet;fruity;cinnamon;caramel
2101;exalt-nuit;navitus-parfums;UAE;unisex;3,59;56;2020.0;cacao, olibanum, bergamot, nutmeg;jasmine, anise, benzoin, madagascar pepper, labdanum;tobacco, cedar, haitian vetiver;francis kurkdjian;jérôme di marino;cacao;tobacco;warm spicy;amber;woody
2102;intimus;navitus-parfums;UAE;unisex;3,59;110;2019.0;apple, bergamot, floral notes, lemon, orange, pink pepper;lily-of-the-valley, amber, geranium;spun sugar, vanilla, patchouli, woody notes, musk, oakmoss;christian carbonnel;;sweet;fresh;vanilla;citrus;fruity
2103;astronomy-domine;min-new-york;USA;unisex;3,59;46;2019.0;white pepper, cardamom, sicilian bergamot;sandalwood, woodsy notes, jasmine, patchouli;iris, white musk, amber;unknown;;woody;powdery;warm spicy;fresh spicy;iris
2104;into-the-jungle;mandarina-duck;Italy;unisex;3,59;99;2020.0;italian lemon, tangerine, lavender, rhubarb, rosemary;violet, cherry blossom, peony, gardenia, rose;haitian vetiver, oakmoss, musk, amber;marion costero;;citrus;aromatic;woody;earthy;lavender
2105;prestige-men-grey;la-rive;Poland;men;3,59;37;2017.0;orange, mint, grapefruit;cinnamon, spices, leather, rose;woodsy notes, patchouli, amber, earthy notes;unknown;;warm spicy;citrus;leather;cinnamon;woody
2106;adios-pampamia-hombre;la-martina;Argentina;men;3,59;29;2011.0;pepper, aldehydes, incense;orange blossom, ylang-ylang;tolu balsam, vanilla, benzoin;unknown;;amber;warm spicy;vanilla;powdery;balsamic
2107;dirty-vanilla;heretic-parfums;USA;unisex;3,59;137;2020.0;cedar, coriander, ho wood;vanilla;vanilla, patchouli, vetiver, styrax, sandalwood;douglas little;;woody;vanilla;aromatic;patchouli;earthy
2108;in-the-mood-for-love-tender;gianfranco-ferre;Italy;women;3,59;345;2011.0;aldehydes, tangerine, cassis;lotus, jasmine, rose;cypress, musk, benzoin;alienor massenet;;floral;aldehydic;citrus;fresh;aromatic
2109;nuit-rose;fiorucci;Italy;women;3,59;182;2015.0;champagne, pink pepper, litchi;rose, peach blossom, freesia;raspberry, musk, woody notes;unknown;;fruity;floral;rose;champagne;sweet
2110;oriental-flower;esteban;France;women;3,59;41;2008.0;aldehydes, mandarin orange;tuberose, lavender, orange blossom;cedar, vanilla;unknown;;white floral;citrus;tuberose;lavender;aldehydic
2111;anita;esse-strikes-the-notes;Italy;women;3,59;56;2018.0;tuberose, jasmine, gardenia, cyclamen, rangoon creeper, orange blossom, violet;peony, lily-of-the-valley, rose, sandalwood, cashmere wood, black pepper;white musk, vanilla, white amber, ambrette (musk mallow);unknown;;white floral;floral;fresh;tuberose;musky
2112;james-bond-007;eon-productions;UK;men;3,59;591;2012.0;apple, bergamot, geranium;lavender, cardamom, rose;sandalwood, patchouli, vetiver, moss;sonia constant;;aromatic;woody;fresh spicy;fruity;warm spicy
2113;james-bond-007-ocean-royale;eon-productions;UK;men;3,59;203;2013.0;sea notes, lime, bergamot, seaweed, anise;iris, teak wood, cedar;tonka bean, sandalwood, coffee, guaiac wood;unknown;;citrus;woody;marine;aromatic;aquatic
2114;lady-presidente;emper;UAE;women;3,59;63;;mango, nectarine, blood orange;raspberry, lotus, star apple, water lily;musk, sandalwood, coconut;unknown;;fruity;sweet;tropical;powdery;floral
2115;saga;emper;UAE;women;3,59;34;;litchi, bergamot;sandalwood, jasmine, bulgarian rose;vanilla, white musk;unknown;;woody;powdery;vanilla;fruity;white floral
2116;apparition;emanuel-ungaro;France;women;3,59;735;2004.0;raspberry, sweet pepper;passion flower, rose;vanilla, patchouli, tonka bean, amber, heliotrope;francis kurkdjian;francoise caron;fruity;sweet;vanilla;warm spicy;rose
2117;dilis-classic-collection-no-21;dilis-parfum;Turkey;women;3,59;46;2002.0;mint, reed, green lilac, mandarin orange;water lily, pepper, rose, violet, white peach, amaryllis;vanilla, cedar;unknown;;floral;green;fresh spicy;fresh;aromatic
2118;ivy-blanc;dedcool;USA;unisex;3,59;39;2018.0;pink pepper, sandalwood;oakmoss, amber;bergamot, incense;carina chaz;;amber;woody;mossy;citrus;earthy
2119;noir;christian-lacroix;France;men;3,59;69;;ginger, saffron, licorice;cardamom, orris root, ambergris, incense, iris, moss;white cedar extract, vetiver, musk, aromatic notes, driftwood;pascal gaurin;yves cassar;warm spicy;woody;aromatic;powdery;earthy
2120;eternal-lily-amber;bohoboco;Poland;unisex;3,59;110;2022.0;granny smith apple, sicilian mandarin;lily, turkish rose, jasmine;amber, patchouli, madagascar vanilla;unknown;;white floral;rose;fruity;amber;soft spicy
2121;mystique;beverly-hills-polo-club;USA;women;3,59;34;2018.0;orange blossom, lemon zest, orange;white flowers, tiare flower, neroli;patchouli, oakmoss;unknown;;white floral;citrus;;;
2122;pure-pastel-mint;betty-barclay;Germany;women;3,59;115;2017.0;black currant, yuzu, pink pepper;tea rose, cyclamen, ylang-ylang;musk, sandalwood;unknown;;floral;fruity;rose;musky;citrus
2123;pure-pastel-peach;betty-barclay;Germany;women;3,59;29;2018.0;peach, passionfruit, grapefruit;frangipani, jasmine, violet leaf;vanilla, cashmeran, tonka bean;unknown;;fruity;vanilla;sweet;tropical;powdery
2124;eau-de-virginie;au-pays-de-la-fleur-d-oranger;France;women;3,59;27;2017.0;cardamom, pink pepper, bergamot;tuberose, mimosa, ylang-ylang, gardenia;sandalwood, vanilla, sweet notes;jean-claude gigodot;;tuberose;white floral;warm spicy;yellow floral;aromatic
2125;rose-irisee;au-pays-de-la-fleur-d-oranger;France;women;3,59;87;2014.0;vermouth, orange, bergamot;iris, almond, rose, ylang-ylang;cedar, woody notes, musk, sandalwood, patchouli, vanilla;jean-claude gigodot;;woody;iris;powdery;violet;earthy
2126;city-rush-for-him;avon;USA;men;3,6;52;2012.0;bourbon pepper, apple, mandarin orange;dahlia, clary sage, geranium;kashmir wood, sandalwood, musk;unknown;;fresh spicy;woody;musky;fruity;warm spicy
