id;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5
88768;sandor 70's;Carner Barcelona;unknown;unisex;3,71;248;2016;Suede, Chinese Osmanthus, Bulgarian Rose, Calabrian bergamot and Jasmine;Tobacco, Clary Sage, Peru Balsam, Cedar and Mexican Vanilla;Leather, Oakmoss, Incense, Patchouli and Vetiver;unknown;unknown;leather;woody;tobacco;balsamic;aromatic
88769;volcano;Carner Barcelona;unknown;unisex;4,1;233;2018;Bulgarian Rose, Ginger and Indonesian Nutmeg;Indonesian Patchouli Leaf, Olibanum and Cypriol Oil or Nagarmotha;Agarwood (Oud), Siam Benzoin, Spanish Labdanum and Haitian Vetiver;unknown;unknown;amber;warm spicy;woody;rose;fresh spicy
88770;ibiza nights;Carner Barcelona;unknown;unisex;3,66;328;2020;Italian Mandarin, Pear and Star Anise;Magnolia, Jasmine Sambac and Ylang-Ylang;Vanilla, Benzoin and Patchouli;unknown;unknown;floral;citrus;sweet;fruity;white floral
88771;lukomorie;Carner Barcelona;unknown;unisex;3,52;326;2020;Lemongrass, Bergamot and Grapefruit;Black Currant, Pink Pepper and Rose Water;Musk, Patchouli and Hibiscus Seed;unknown;unknown;citrus;fresh spicy;aromatic;musky;fruity
88772;marbella;Carner Barcelona;unknown;unisex;3,88;363;2020;Black Currant, Bulgarian Rose and Black Pepper;Peony, Green Tea and Jasmine;Peach, Musk and Amber;unknown;unknown;floral;rose;fruity;fresh;green
88773;besos;Carner Barcelona;unknown;unisex;3,51;415;2017;Madagascar Pepper and Italian Mandarin;Iris and Jasmine Sambac;Musk, Benzoin and Vanilla;Shyamala Maisondieu;unknown;powdery;musky;iris;vanilla;amber
88774;danzatoria;Carner Barcelona;unknown;unisex;3,71;231;2020;Pink Pepper, Ylang-Ylang and Pimento;Orange Blossom, Jasmine Sambac and Lily-of-the-Valley;Madagascar Vanilla, Musk and Patchouli;unknown;unknown;white floral;sweet;yellow floral;soft spicy;warm spicy
88775;latin lover;Carner Barcelona;unknown;unisex;3,83;511;2017;Magnolia, Ylang-Ylang and Bergamot;Jasmine Sambac, Lily-of-the-Valley, French Narcissus and Violet;White Musk, Benzoin and Indonesian Patchouli Leaf;Jordi Fernández;unknown;floral;white floral;yellow floral;citrus;powdery
88776;sweet william;Carner Barcelona;unknown;unisex;3,55;315;2017;White Pepper, Cardamom, Chinese Cinnamon Wood and Galanga;Ylang-Ylang, Tobacco Blossom, Rose Water and Fringed Pink;Tuscan Iris, Vanilla Absolute, Styrax and Ambrarome;Rodrigo Flores-Roux;unknown;warm spicy;yellow floral;woody;fresh spicy;amber
88777;bo-bo;Carner Barcelona;unknown;unisex;3,79;626;2019;Bergamot, Mandarin Orange and Black Currant;African Orange Flower, Lily-of-the-Valley and Indian Jasmine;Musk, Vetiver and White Amber;unknown;unknown;citrus;white floral;musky;aromatic;fruity
88778;fig man;Carner Barcelona;unknown;unisex;3,9;316;2019;Fig, Bergamot and Cardamom;Sea Notes, Fig Tree and Violet;Guaiac Wood, Tonka Bean and Indonesian Patchouli Leaf;unknown;unknown;woody;aromatic;marine;fruity;citrus
88779;rock star;Carner Barcelona;unknown;unisex;3,58;233;2021;Sea Salt, Bergamot and Mandarin Orange;Mineral notes, Lily-of-the-Valley, Seagrass, Jasmine and Orange Blossom;Ambergris, White Musk and Cedar;unknown;unknown;white floral;marine;salty;citrus;mineral
88780;salado;Carner Barcelona;unknown;unisex;3,71;303;2019;Petitgrain Paraguay, Bergamot and Pink Pepper;Cucumber and Orange Blossom;Salt, Musk and Woody Notes;unknown;unknown;citrus;ozonic;aquatic;green;white floral
88781;ambar del sur;Carner Barcelona;unknown;unisex;4,1;392;2018;Bergamot;Amber, Australian Sandalwood, Indonesian Patchouli Leaf and Water Jasmine;Myrrh, Spanish Labdanum, Madagascar Vanilla and Tonka Bean;unknown;unknown;amber;woody;vanilla;warm spicy;balsamic
88782;botafumeiro;Carner Barcelona;unknown;unisex;4,13;524;2018;Indonesian Nutmeg, Pink Pepper and Bergamot;Spanish Labdanum, Indonesian Patchouli Leaf, Freesia and Lily-of-the-Valley;Incense, Styrax and Musk;unknown;unknown;amber;balsamic;fresh spicy;smoky;woody
88783;megalium;Carner Barcelona;unknown;unisex;3,96;421;2018;Cinnamon, Cinnamon Leaf, Calamus and Mandarin Orange;Nutmeg, Pimento, White Pepper and Bulgarian Rose;Myrrh, Olibanum, Opoponax and Styrax;unknown;unknown;warm spicy;amber;fresh spicy;cinnamon;balsamic
88784;revolución;Carner Barcelona;unknown;unisex;3,99;121;2023;Ozonic notes, Orange Blossom and Thyme;Saffron, Violet Leaf and Mate;Leather, Texas Cedar and Olibanum;unknown;unknown;leather;ozonic;warm spicy;animalic;woody
88785;sal y limon;Carner Barcelona;unknown;unisex;3,77;150;2022;Italian Lemon, Lime and Bergamot;Cassis, Orange Blossom and Jasmine;Musk, Patchouli and Amber;unknown;unknown;citrus;aromatic;white floral;musky;green
88786;super moon;Carner Barcelona;unknown;unisex;3,88;226;2022;Pomegranate, Cassis and Yellow Mandarin;Jasmine, Lily-of-the-Valley and White Amber;Indonesian Patchouli Leaf, Musk and Vetiver;unknown;unknown;woody;fruity;aromatic;green;earthy
88787;tennis club;Carner Barcelona;unknown;unisex;3,91;125;2022;Bergamot, Petitgrain and Blood Orange;Neroli, Orange Blossom and Sea water;Solar Notes, Musk and Cedar;unknown;unknown;citrus;white floral;aromatic;fresh spicy;marine
88788;costarela;Carner Barcelona;unknown;unisex;3,72;555;2016;Bergamot and Saffron;Sea Notes and Sand;Ambroxan, Virginia Cedar and Amber;Shyamala Maisondieu;unknown;citrus;amber;aromatic;marine;woody
88789;cuirs;Carner Barcelona;unknown;unisex;4,11;1863;2011;Saffron and Caraway;Sandalwood, Guaiac Wood, Patchouli, Virginia Cedar and Violet;Agarwood (Oud), Leather, Tonka Bean, French labdanum, Amber, Musk, Cypriol Oil or Nagarmotha and Amyris;Sonia Constant;unknown;woody;leather;oud;warm spicy;amber
88790;d600;Carner Barcelona;unknown;unisex;4,07;1123;2010;Pepper, Grapefruit and Bergamot;Iris, Cardamom and Jasmine;Vanille, Vetiver and Virginia Cedar;Christophe Raynaud;unknown;woody;aromatic;warm spicy;powdery;iris
88791;el born;Carner Barcelona;unknown;unisex;4,12;1538;2014;Honey, Angelica, Calabrian bergamot and Sicilian Lemon;Benzoin, Fig, Heliotrope and Egyptian Jasmine;Madagascar Vanilla, Peru Balsam, Australian Sandalwood and Musk;unknown;unknown;amber;vanilla;powdery;balsamic;honey
88792;palo santo;Carner Barcelona;unknown;unisex;3,97;1785;2015;Rum and Artemisia;Milk, Guaiac Wood and Tonka Bean;Vanilla, Vetiver and Sandalwood;Shyamala Maisondieu;unknown;woody;vanilla;lactonic;aromatic;rum
88793;rima xi;Carner Barcelona;unknown;unisex;4,04;1184;2013;Cardamom, Saffron, Black Pepper and Mint;Ceylon Cinnamon, Indonesian Nutmeg, Coriander and Indian Jasmine;Madagascar Vanilla, Australian Sandalwood, Benzoin, Amber, Musk and Virginian Cedar;Sonia Constant;unknown;warm spicy;fresh spicy;vanilla;aromatic;woody
88794;tardes;Carner Barcelona;unknown;women;4,01;2269;2010;Almond, Brazilian Rosewood, Rose and Geranium;Plum, Virginia Cedar and Celery;Heliotrope, Tonka Bean and Musk;Daniela (Roche) Andrier;unknown;almond;vanilla;powdery;sweet;fruity
88795;daylight pour femme;Camille Rochelle;unknown;women;4,33;3;2024;Pear Blossom, Red Fruits and Mandarin Orange;Gardenia, Jasmine and Frangipani;Patchouli and White Musk;unknown;unknown;musky;patchouli;woody;powdery;warm spicy
88796;dream pour femme;Camille Rochelle;unknown;women;5,0;2;2023;Bergamot, Pear, Lime and Black Currant;Cyclamen, Jasmine, Violet and Rose;White Wood, Patchouli, Musk and Sugar Syrup;Irene Farmachidi;unknown;woody;citrus;floral;fruity;powdery
88797;moon pour femme;Camille Rochelle;unknown;women;4,5;2;2023;Pear, Bergamot and Lemon;Orange Blossom and Jasmine;Coffee, Vanilla, Patchouli and Sandalwood;Irene Farmachidi;unknown;citrus;white floral;woody;warm spicy;coffee
88798;passion pour femme;Camille Rochelle;unknown;women;4,5;2;2023;Bergamot and Incense;Powdery Notes and Hedione;Sugar, Musk and Ambroxan;Irene Farmachidi;unknown;amber;musky;powdery;citrus;sweet
88799;pour femme;Camille Rochelle;unknown;women;4,33;3;2023;Bergamot, Limetta and Black Currant;Lily of the Valley, Jasmine and Rose;Ambroxan and Musk;Irene Farmachidi;unknown;citrus;white floral;musky;floral;rose
88800;purity pour femme;Camille Rochelle;unknown;women;5,0;1;2023;Heliotrope, Milk and Rice;Jasmine, Coconut and Rose;Tonka Bean, Ambergris, Vanilla and Musk;Irene Farmachidi;unknown;vanilla;lactonic;powdery;amber;sweet
88801;sensuelle pour femme;Camille Rochelle;unknown;women;4,83;6;2023;Strawberry, Raspberry, Bergamot and Pear;Datura, Orange Blossom and Jasmine;Musk, Patchouli and Ambroxan;Irene Farmachidi;unknown;fruity;sweet;white floral;musky;unknown
88802;coast pour homme;Camille Rochelle;unknown;men;4,5;2;2024;juniper berry, Blood Orange and Lemon;Fig, Lavender and Sage;Cypriol Oil or Nagarmotha, Patchouli, Cedar and Vetiver;unknown;unknown;woody;aromatic;earthy;patchouli;fruity
88803;cognac haze pour homme;Camille Rochelle;unknown;men;4,83;24;2023;Grapefruit, Pear and Bergamot;Orange Blossom, Lavender and Nutmeg;Vetiver, Amber, Tonka Bean, Patchouli and Cedar;Irene Farmachidi;unknown;citrus;white floral;aromatic;fresh spicy;sweet
88804;noir pour homme;Camille Rochelle;unknown;men;4,25;4;2023;Green Apple, Lemon and Mint;Cedarwood and Geranium;Tonka Bean, Vanilla, Vetiver, Oakmoss and Ambroxan;Irene Farmachidi;unknown;aromatic;woody;vanilla;fresh spicy;green
88805;platinum pour homme;Camille Rochelle;unknown;men;4,45;11;2023;Pineapple Leaf, Marine notes, Bergamot, Cardamom and Lemon;Orange Blossom, Kumquat, Hedione, Apple and Lavender;Sandalwood, Tonka Bean, oak moss, Amber, Musk and Amberwood;Irene Farmachidi;unknown;citrus;aromatic;amber;woody;warm spicy
88806;pour homme;Camille Rochelle;unknown;men;3,2;5;2023;Bergamot, Lemon, Sea water and Limetta;Lavender and Cyclamen;Musk, Amber, Patchouli and Woody Notes;Irene Farmachidi;unknown;citrus;aromatic;musky;marine;powdery
88807;red desire pour homme;Camille Rochelle;unknown;men;4,67;3;2023;Clary Sage, Carrot and Rhubarb;Pineapple, Iris and Fougère Accord;Chestnut, Tonka Bean, Patchouli and Cedarwood;Irene Farmachidi;unknown;aromatic;woody;fruity;powdery;sweet
88808;tierra de fuego pour homme;Camille Rochelle;unknown;men;4,0;6;2023;Clementine, Lemon, Graperfuit and Mint;Ginger, Sea Notes and Spices;Vetiver and Cedar;Irene Farmachidi;unknown;citrus;aromatic;woody;warm spicy;earthy
88809;amber noir;Camille Rochelle;unknown;women;3,71;7;2024;Water Fruit, Ozonic notes, Bergamot and Apple;Amberwood, Jasmine and Lily of the Valley;Amberwood, White Amber, White Musk and Vanilla;Irene Farmachidi;unknown;amber;ozonic;woody;unknown;unknown
88810;pure indigo;Camille Rochelle;unknown;women;5,0;2;2024;Incense, Saffron and Marigold;Amberwood, Patchouli and Lily-of-the-Valley;Agarwood (Oud), oak moss and Praline;Irene Farmachidi;unknown;amber;woody;oud;warm spicy;earthy
88811;twilight;Camille Rochelle;unknown;women;5,0;1;2024;Thyme, Grapefruit, Mandarin Orange, Lemon and Mint;Sage, Nutmeg, Iris, Clary Sage, Apple and Lavender;Patchouli, Ambergris, Sandalwood, Oakmoss and Vetiver;Irene Farmachidi;unknown;woody;patchouli;earthy;warm spicy;aromatic
88812;white haze;Camille Rochelle;unknown;unisex;4,43;7;2024;Ginger, Davana and Thyme;Cloves, Tea, Cinnamon and Rose;Vanilla, Honey, Toffee, Tobacco and Cedar;unknown;unknown;sweet;vanilla;honey;warm spicy;green
88813;à la vie câline;Caline;unknown;women;3,88;8;2020;Black Currant, Mandarin Orange and Bergamot;May Rose, Neroli, Freesia and Jasmine;Amber, Patchouli, Vanilla, Tonka Bean and Musk;unknown;unknown;amber;patchouli;woody;floral;fruity
88814;absolute blue câline;Caline;unknown;men;4,04;26;2021;Rosemary, Sage, Bergamot, Mint and Lavender;Neroli, Sandalwood, Geranium and Jasmine;Cedar, Musk, Amber and Oakmoss;unknown;unknown;aromatic;fresh spicy;woody;citrus;powdery
88815;belle icône câline;Caline;unknown;women;3,58;26;2023;Saffron and Jasmine;Cedar and Bitter Almond;Amber and Musk;unknown;unknown;warm spicy;woody;amber;metallic;leather
88816;chérie de fleurs câline;Caline;unknown;women;4,05;19;2022;Pear and Bergamot;Rose and Jasmine;Musk and Vanilla;unknown;unknown;rose;floral;musky;citrus;unknown
88817;classic silver câline;Caline;unknown;men;4,25;8;2021;Oakmoss, Bergamot and Apple;Geranium, Clove and Cinnamon;Mahogany, Vanilla and Cedar;unknown;unknown;woody;mossy;aromatic;fresh spicy;citrus
88818;femme florale câline;Caline;unknown;women;3,33;9;2021;Bergamot and Orange Blossom;Rose and Jasmine;Patchouli and Vanilla;unknown;unknown;citrus;white floral;rose;patchouli;woody
88819;fleur noir câline;Caline;unknown;women;4,23;39;2020;Mandarin Orange, Nashi Pear and Pink Pepper;Coffee, Almond, Orange Blossom and Jasmine;Amber, Vanilla, Patchouli and Cedar;unknown;unknown;coffee;warm spicy;white floral;amber;woody
88820;infinite navy câline;Caline;unknown;men;4,0;36;2022;Lavender, Bergamot, Cardamom and Mint;Cinnamon, Caraway and Cedar;Vanilla, Tonka Bean, Amber and Sandalwood;unknown;unknown;warm spicy;aromatic;vanilla;fresh spicy;cinnamon
88821;intense gold câline;Caline;unknown;men;4,19;31;2021;Mandarin Orange, Apple and Peppermint;Cinnamon, Nutmeg, Lavender and Rose;Tonka Bean, Amber, Cedar, Leather and Musk;unknown;unknown;amber;cinnamon;warm spicy;fresh spicy;vanilla
88822;jour en rose câline;Caline;unknown;women;3,84;19;2020;Pear and Black Currant;Rose, Orange Blossom, Jasmine, Gardenia and Iris;Vanilla, Praline, Honey, Amber, Patchouli and Tonka Bean;unknown;unknown;sweet;white floral;vanilla;rose;fruity
88823;mon amour câline;Caline;unknown;women;4,26;35;2021;Anise, Black Currant and Apple;Jasmine, Heliotrope and Orange Blossom;Cashmeran, Amber, Vanilla, Patchouli, Musk and Tonka Bean;unknown;unknown;white floral;amber;powdery;woody;musky
88824;rouge intense câline;Caline;unknown;women;4,1;31;2022;Almond and Plum;Tuberose, Jasmine and Rose;Vanilla, Sandalwood and Musk;unknown;unknown;vanilla;powdery;almond;sweet;fruity
88825;coconut macaroon;Calgon;unknown;unisex;4,5;6;2015;unknown;unknown;unknown;unknown;unknown;sweet;coconut;lactonic;vanilla;unknown
88826;cotton candy;Calgon;unknown;women;3,69;32;2015;unknown;unknown;unknown;unknown;unknown;fruity;vanilla;sweet;fresh;sour
88827;french lavender vanilla;Calgon;unknown;men;3,0;1;2015;unknown;unknown;unknown;unknown;unknown;lavender;vanilla;aromatic;fresh spicy;powdery
88828;hawaiian ginger;Calgon;unknown;women;4,03;222;2003;Melon, Orange and Lemon;Ginger and Orange Blossom;Musk and Woody Notes;Marvel Fields;unknown;citrus;fresh;ozonic;warm spicy;white floral
88829;lavender vanilla;Calgon;unknown;women;5,0;2;2015;unknown;unknown;unknown;unknown;unknown;lavender;vanilla;aromatic;fresh spicy;powdery
88830;mango peach;Calgon;unknown;women;3,9;10;2015;unknown;unknown;unknown;unknown;unknown;fruity;sweet;tropical;marine;powdery
88831;marshmallow;Calgon;unknown;women;4,45;93;2015;unknown;unknown;unknown;unknown;unknown;sweet;vanilla;powdery;white floral;unknown
88832;morning glory;Calgon;unknown;women;4,01;182;2003;Water Notes, Violet, Apple, Orange and Star Anise;Orchid, Jasmine, Geranium and Rose;Musk, oak moss, Sandalwood and Amber;unknown;unknown;aquatic;powdery;fresh;floral;violet
88833;red velvet;Calgon;unknown;women;4,33;24;2015;unknown;unknown;unknown;unknown;unknown;vanilla;citrus;patchouli;powdery;balsamic
88834;tahitian orchid;Calgon;unknown;women;3,66;38;0;unknown;unknown;unknown;unknown;unknown;floral;sweet;powdery;lactonic;unknown
88835;tropical dream;Calgon;unknown;women;3,68;34;2003;Citruses, Tangerine and Orange;Violet, Nutmeg and Jasmine;Virginia Cedar and Myrhh;unknown;unknown;citrus;violet;powdery;woody;fresh spicy
88836;turquoise seas;Calgon;unknown;women;4,31;26;2015;unknown;unknown;unknown;unknown;unknown;aquatic;marine;aromatic;salty;fresh
88837;vanilla swirl;Calgon;unknown;women;3,57;30;2015;unknown;unknown;unknown;unknown;unknown;sweet;vanilla;fruity;lactonic;coconut
88838;green butterfly;Byron Parfums;unknown;unisex;4,0;66;2022;Iris, Dark Chocolate, Citruses and Orange Blossom;Suede, Aldehydes, White Musk, Vanilla and Jasmine;Sandalwood, Patchouli, Exotic Woods and Vetiver;unknown;unknown;powdery;woody;musky;iris;warm spicy
88839;la french;Byron Parfums;unknown;unisex;3,77;13;2024;Fruits, Coriander, Almond and Citrus;Vanilla Absolute, White Musk and Orris;Sandalwood and Ambergris;unknown;unknown;powdery;woody;vanilla;musky;fruity
88840;mula mula;Byron Parfums;unknown;unisex;4,14;493;2018;Caramel, Peach, Strawberry and Raspberry;Ginger, Pink Pepper and Labdanum;Vanilla, Musk, Agarwood (Oud) and Patchouli;unknown;unknown;sweet;caramel;fruity;vanilla;powdery
88841;mula mula double caramel;Byron Parfums;unknown;unisex;3,93;91;2023;Caramel, Ginger and Peach;Caramel, Raspberry, Strawberry and Vanilla;Laotian Oud, Amber and Patchouli;unknown;unknown;sweet;caramel;fruity;warm spicy;oud
88842;the chronic;Byron Parfums;unknown;unisex;4,11;240;2019;Cinnamon and Pepper;Amber, Leather and Patchouli;Sandalwood and White Musk;unknown;unknown;warm spicy;amber;woody;cinnamon;powdery
88843;barba rossa;Byron Parfums;unknown;unisex;2,67;3;2024;Violet;Vanilla;Oud;unknown;unknown;vanilla;oud;powdery;violet;unknown
88844;black dragon;Byron Parfums;unknown;unisex;4,02;143;2020;Honey, Mango and Pineapple;Bourbon Vanilla, Tobacco and Sandalwood;Amber, Musk and Patchouli;unknown;unknown;sweet;vanilla;powdery;woody;honey
88845;pirates 2.0;Byron Parfums;unknown;unisex;3,67;48;2018;Pear, Lily-of-the-Valley and Bergamot;Tuberose, Ylang-Ylang and Jasmine;Patchouli, Cedar, White Musk and Ambergris;unknown;unknown;white floral;woody;tuberose;animalic;yellow floral
88846;daï quiri;Byron Parfums;unknown;unisex;3,85;13;2024;Melon;Pineapple;White Musk;unknown;unknown;fruity;sweet;musky;fresh;ozonic
88847;mula mula rouge extrême;Byron Parfums;unknown;unisex;3,93;185;2020;Strawberry, Cherry and Raspberry;Caramel, Ginger and Rosebay Willowherb;Agarwood (Oud), Vanilla, Patchouli and Sandalwood;unknown;unknown;sweet;fruity;caramel;oud;cherry
88848;the chronic rouge extreme;Byron Parfums;unknown;unisex;4,34;213;2021;Raspberry, Whipped Cream, Melon and Pear;Amber, Spicy Notes and Cinnamon;Sandalwood, White Musk and Patchouli;unknown;unknown;sweet;fruity;warm spicy;aquatic;vanilla
88849;0.9;Byron Parfums;unknown;unisex;3,46;41;2018;Saffron, Spicy Notes and Bergamot;Almond;Amber, Sandalwood and Vanilla;unknown;unknown;warm spicy;woody;amber;almond;powdery
88850;oud bourbon;Byron Parfums;unknown;unisex;3,75;28;2019;Saffron, Violet and Neroli;Black Currant, Vanilla and Jasmine;Laotian Oud, Sandalwood and Musk;unknown;unknown;woody;powdery;fruity;warm spicy;white floral
88851;pirates;Byron Parfums;unknown;unisex;3,47;55;2018;Pear and Bergamot;Tuberose, Ylang-Ylang and Jasmine;Patchouli, White Musk and Amber;unknown;unknown;white floral;woody;patchouli;yellow floral;tuberose
88852;amsterdam weekdays;ByBozo;unknown;unisex;3,83;36;2021;Water Lily and Aldehydes;Orange Blossom, Peony, Tea Rose and Lily-of-the-Valley;Musk and Sandalwood;Paul Emilien;unknown;white floral;floral;musky;fresh;rose
88853;black mafia;ByBozo;unknown;unisex;3,25;40;2021;Green Notes;Woody Notes, Tobacco and Coffee;Incense;Paul Emilien;unknown;woody;tobacco;amber;smoky;sweet
88854;date in paris;ByBozo;unknown;unisex;3,71;28;2023;Bitter Orange, Grape Seed and Rosemary;Salt, Algae, Iris, Plum and Heliotrope;Virginian Cedar, oak moss and White Oud;Marzia Tissino;unknown;woody;salty;marine;citrus;earthy
88855;eternal rainbow;ByBozo;unknown;women;4,01;95;2021;unknown;unknown;Blackberry, Grapefruit, Floral Notes, Vetiver and Laurels;Paul Emilien;unknown;fruity;citrus;floral;aromatic;fresh spicy
88856;french kiss;ByBozo;unknown;women;2,65;26;2023;Lemon Verbena and Neroli;Fig, Corn, Magnolia, Saffron, Barberry and Cherry Blossom;Pear Wood, Meringue and Amber;unknown;unknown;fruity;woody;sweet;floral;citrus
88857;in law;ByBozo;unknown;men;4,29;24;2021;unknown;unknown;Vetiver, Clove, Saffron and Agarwood (Oud);Paul Emilien;unknown;warm spicy;aromatic;woody;earthy;oud
88858;not a girl;ByBozo;unknown;women;3,83;118;2021;Black Currant, Bergamot, Marigold, Lemon and Orange;Violet, Jasmine and Cyclamen;Vetiver, Musk, Virginian Cedar and Ambergris;Paul Emilien;unknown;aromatic;citrus;woody;fruity;fresh spicy
88859;rival in love;ByBozo;unknown;women;3,75;55;2021;Blood Orange and Litchi;Rose, Pepper and Jasmine;Benzoin, Vanilla and Patchouli;Paul Emilien;unknown;amber;citrus;fresh spicy;warm spicy;vanilla
88860;sea breeze;ByBozo;unknown;unisex;4,09;188;2022;Lemon and Pink Pepper;Sea Salt, Tiare Flower, Pomelo and Carambola (Star Fruit);Mineral notes, Vanilla and Vetiver;Paul Emilien;unknown;citrus;fruity;salty;mineral;white floral
88861;bamboo;Byblos;unknown;men;4,42;24;2004;Orange, Bergamot, Amalfi Lemon and Pepper;Bamboo, Jasmine, Lily-of-the-Valley and Violet;Teak Wood, Sandalwood and Musk;unknown;unknown;citrus;woody;fresh spicy;white floral;powdery
88862;blu happy hour;Byblos;unknown;women;3,6;10;2006;unknown;unknown;unknown;Philippe Roques;unknown;woody;tropical;fresh;fruity;sweet
88863;blu light fever;Byblos;unknown;women;3,56;9;2006;unknown;unknown;unknown;unknown;unknown;floral;musky;white floral;powdery;vanilla
88864;blu love affair;Byblos;unknown;women;4,71;7;2006;Pink Pepper, Spices and Fruity Notes;Vanille, Incense and Lavender;Amber, Sandalwood and Patchouli;IFF;unknown;amber;warm spicy;vanilla;woody;balsamic
88865;blu man energy;Byblos;unknown;men;3,33;3;2005;Lemon, Bergamot, Pink Pepper and Cardamom;Jasmine;Amber, Vetiver and Cedar;unknown;unknown;citrus;amber;aromatic;woody;earthy
88866;blu men cool;Byblos;unknown;men;3,67;3;2005;Mandarin Orange, Bergamot and Sage;Violet Leaf, Cedar and Jasmine;Leather and Musk;unknown;unknown;citrus;aromatic;musky;woody;white floral
88867;blu men enjoy;Byblos;unknown;men;3,79;14;2005;Neroli and Almond;Violet Leaf and Freesia;Guaiac Wood and Musk;unknown;unknown;floral;ozonic;aquatic;green;white floral
88868;blu wake up!;Byblos;unknown;women;4,0;9;2006;Peony, Exotic Fruits and Pear;Violet Leaf and Jasmine Leaf;Amber and White Musk;unknown;unknown;fruity;floral;fresh;aquatic;ozonic
88869;brezza;Byblos;unknown;women;4,0;2;2000;Cassis, Gardenia and Ambrette (Musk Mallow);Carnation, Jasmine and Peony;Musk, Sandalwood, Peach and Hibiscus;unknown;unknown;floral;aromatic;white floral;musky;fruity
88870;butterfly;Byblos;unknown;women;3,67;21;2014;Red Currant and White Peach;Saffron, Freesia, Magnolia, Neroli and Jasmine;Cashmere Wood, White Wood, Musk and Patchouli;unknown;unknown;woody;fruity;floral;musky;white floral
88871;byblos water flower for women;Byblos;unknown;women;3,64;39;2007;Sea water, Apple, Cassis, Grapefruit, Pear and Peach;Water Jasmine, Freesia, Lily-of-the-Valley and Rose;Lavender, White Musk, Australian Sandalwood, elemi and Vanilla;unknown;unknown;aromatic;fruity;fresh;marine;white floral
88872;byblos fusion;Byblos;unknown;men;4,0;51;2013;Orange, Bergamot and Litchi;Black Pepper, Rosemary and Geranium;Guaiac Wood, Agarwood (Oud), Sandalwood, Patchouli and Musk;Fabrice Pellegrin;unknown;fresh spicy;woody;citrus;aromatic;warm spicy
88873;byblos man;Byblos;unknown;men;4,0;63;2006;Pineapple, Bergamot, Mandarin Orange and Lemon;Violet Leaf, Cloves, Nutmeg and Guatemalan Cardamom;Vetiver, Cedar, Amber and Patchouli;Anne-Sophie Chapuis;unknown;warm spicy;woody;aromatic;fresh spicy;ozonic
88874;byblos passion;Byblos;unknown;women;3,58;12;2010;Freesia, Peach and Bergamot;Rose, Magnolia and Tea;Heliotrope, Musk, Sandalwood and Amber;unknown;unknown;floral;rose;powdery;fruity;vanilla
88875;byblos uomo;Byblos;unknown;men;4,16;61;1993;Bergamot, Lime, Cardamom, Amalfi Lemon and Violet Leaf;Lavender, Nutmeg, Tarragon, Artemisia and Thyme;Vetiver, oak moss, Virginia Cedar, Musk and Patchouli;unknown;unknown;aromatic;citrus;woody;fresh spicy;earthy
88876;byblos uomo 2001;Byblos;unknown;men;4,21;19;2001;Water Notes, Bergamot, Violet Leaf and Cardamom;Watermelon, Red Apple and Nutmeg;Musk, Vetiver, oak moss and Virginia Cedar;unknown;unknown;aquatic;ozonic;musky;fresh;fruity
88877;byblos woman;Byblos;unknown;women;3,63;35;2005;Grapefruit, Peach, Black Currant, Red Apple, Orange and Pear;Freesia, Jasmine, Violet and Rose;Tea, Lavender, elemi, Musk, Sandalwood, Incense, Virginia Cedar, Tonka Bean, Vanille and Patchouli;Violaine David;unknown;fruity;aromatic;citrus;floral;fresh spicy
88878;feel pink;Byblos;unknown;women;4,14;7;2003;Tangerine and Bergamot;Rose, Osmanthus, Jasmine and Freesia;Amber, Musk and Sandalwood;unknown;unknown;citrus;floral;rose;amber;fruity
88879;fuoco;Byblos;unknown;women;3,93;58;1997;unknown;unknown;unknown;unknown;unknown;warm spicy;cinnamon;vanilla;woody;powdery
88880;in black;Byblos;unknown;men;4,1;210;2011;Pepper, Grapefruit and Neroli;Resin, Geranium and Sweet Notes;Vetiver, Virginia Cedar, Benzoin, Tonka Bean and Patchouli;Guillaume Flavigny;unknown;fresh spicy;woody;aromatic;amber;warm spicy
88881;miss byblos;Byblos;unknown;women;4,1;29;2012;Pink Pepper, Mandarin Orange and Neroli;Tiare Flower, Lily-of-the-Valley and Tuberose;Musk, Patchouli and Amber;unknown;unknown;white floral;citrus;musky;patchouli;soft spicy
88882;miss byblos special edition;Byblos;unknown;women;4,0;3;2013;Pink Pepper and Mandarin Orange;Tuberose, Orchid and Heliotrope;Sandalwood, Tonka Bean, Vanilla and Amber;Daphné Bugey;unknown;powdery;tuberose;vanilla;white floral;soft spicy
88883;musk;Byblos;unknown;unisex;3,67;6;2002;Jasmine and Bergamot;Freesia, Lily-of-the-Valley and Rose;Musk, Sandalwood and Red Berries;unknown;unknown;musky;powdery;white floral;floral;woody
88884;patchouly;Byblos;unknown;unisex;4,0;7;2002;Clove, Amalfi Lemon and Bergamot;Coumarin, French labdanum and Peach;Patchouli, Benzoin, Musk, Virginia Cedar and Vanille;unknown;unknown;warm spicy;woody;vanilla;amber;patchouli
