id|Perfume|Brand|Country|Gender|Rating Value|Rating Count|Year|Top|Middle|Base|Perfumer1|Perfumer2|mainaccord1|mainaccord2|mainaccord3|mainaccord4|mainaccord5
1493|night-skyline|zara|Spain|men|3,54|54|2021|ginger|artemisia|suede|unknown|unknown|warm spicy|herbal|leather|aromatic|musky
36229|delina limited edition|Parfums de Marly|unknown|women|4,73|22|2024|Litchi, Bergamot and Rhubarb|Vanilla, May Rose and Peony|Musk, Cashmeran and Vetiver|Quentin Bisch|unknown|fruity|vanilla|rose|musky|powdery
62126|cerisier papillon l'occitane en provence|L Occitane en Provence|unknown|women|3,86|77|2013|Rose, Raspberry and Bay Leaf|Peony and Cherry|Cherry extract and Palisander Rosewood|unknown|unknown|rose|floral|sweet|cherry|fresh
3944|oud-abramad|bdk-parfums|France|unisex|3,71|375|2016|saffron, ginger|cumin, turkish rose|agarwood (oud), incense, guaiac wood, labdanum, patchouli, castoreum, ambroxan|mathilde bijaoui|unknown|amber|woody|warm spicy|oud|smoky
74285|someone|Shirley May|unknown|women|0|0|0|unknown|unknown|unknown|unknown|unknown|vanilla|woody|powdery|unknown|unknown
89093|fashion|Bottega Verde|unknown|women|4,25|4|0|Floral Notes and Citruses|Spicy Notes|Musk, Amber and Vanilla|unknown|unknown|amber|citrus|floral|musky|vanilla
52753|orangerie musicale|Chabaud Maison de Parfum|unknown|unisex|3,81|64|2018|Neroli, Orange, Bergamot and Star Anise|French orange flower and Egyptian Jasmine|Sugar, Benzoin, Almond, Vanilla and Musk|Patrice Revillard|unknown|citrus|white floral|sweet|vanilla|fresh spicy
69708|naram's savage elixir|The Dua Brand|unknown|men|5,0|1|2022|unknown|unknown|unknown|unknown|unknown|woody|aromatic|amber|warm spicy|fresh spicy
73894|february|Smell Bent|unknown|unisex|3,0|9|2016|unknown|unknown|unknown|Brent Leonesio|unknown|earthy|iris|ozonic|woody|powdery
39560|black opium nuit blanche|Yves Saint Laurent|unknown|women|4,06|2275|2016|Rice, Anise and Bourbon Pepper|Coffee, Orange Blossom, Coriander and Peony|Vanilla, Milk, Caramel, Sandalwood and White Musk|Olivier Cresp|unknown|lactonic|sweet|vanilla|caramel|coffee
21933|senteurs-fraiches|eau-jeune|France|women|4,33|189|1977|mandarin orange, mint|neroli, jasmine|oak moss, palisander rosewood|unknown|unknown|citrus|green|white floral|aromatic|mossy
42978|siluets (силуэт)|Dzintars|unknown|women|3,5|2|1964|Freesia, Peach and Lemon|Rose, Tuberose, Melon and Kiwi|Myrtle, Musk and Vanilla|Bronislava Schwarzman|unknown|fruity|floral|aromatic|citrus|vanilla
83144|marshmallow & incense|Ganache Parfums|unknown|unisex|3,71|24|0|unknown|unknown|unknown|Jarekhye Covarrubias|unknown|amber|smoky|balsamic|warm spicy|sweet
37396|oud 777 stéphane humbert lucas 777|Stephane Humbert Lucas 777|unknown|unisex|4,04|166|2014|Agarwood (Oud)|Agarwood (Oud)|Leather and Tonka Bean|Stéphane Humbert Lucas|unknown|oud|leather|vanilla|animalic|amber
90034|giftun blue|Athena Fragrances|unknown|men|2,0|2|2023|Grapefruit and Yuzu|Violet Leaf and Sea water|Guaiac Wood, Ambergris and Amberwood|unknown|unknown|amber|citrus|woody|marine|aquatic
67993|patchouly incubus|Teufels Kuche|unknown|unisex|3,75|4|0|unknown|unknown|unknown|unknown|unknown|patchouli|amber|warm spicy|balsamic|woody
55370|rose musk|Al Musbah|unknown|unisex|4,75|8|2017|Rose|Rose|White Musk, Amber and Cedar|unknown|unknown|rose|musky|powdery|amber|woody
25647|summer white bright|Avon|unknown|women|3,24|141|2015|Lemon|Lily-of-the-Valley|Tagetes|unknown|unknown|white floral|citrus|aromatic|fresh|balsamic
78850|flower blossom|Mary Kay|unknown|women|3,62|8|2015|Apple, Nectarine and Sicilian Bergamot|Rose Petals, Orange Blossom and Lily-of-the-Valley|Sandalowood, Musk and Amber|unknown|unknown|white floral|citrus|rose|powdery|fresh
15294|eternity-summer-2011|calvin-klein|USA|women|4,07|210|2011|lily-of-the-valley, violet, coriander|gardenia, lotus, jasmine|mimosa, fig tree, musk|unknown|unknown|white floral|floral|powdery|fresh|violet
39163|fatal charme|Xerjoff|unknown|unisex|3,9|677|2012|unknown|unknown|unknown|Chris Maurice|unknown|powdery|aldehydic|iris|floral|amber
37006|pierre de velay extrait no. 11|Roja Dove|unknown|unisex|4,27|11|2013|Pink Pepper, Citruses and Pepper|Rose and Jasmine|Cedar, Oakmoss, Patchouli and Orris Root|Roja Dove|unknown|woody|earthy|fresh spicy|citrus|mossy
35790|liz intenso o boticário|O Boticario|unknown|women|4,07|116|2023|Red Fruits, Pear, Mandarin Orange and Bergamot|Rose, Iris, Jasmine and Lily of the Valley|Sandalwood, Amber, Patchouli, Mousse de Saxe, Cashmeran, Haitian Vetiver and Musk|unknown|unknown|woody|fruity|powdery|amber|citrus
11413|epicentro|filippo-sorcinelli|Italy|unisex|3,95|150|2019|bergamot, virginia cedar|calamus, mate, ambrette (musk mallow)|angelica, balsam fir, vetiver, guaiac wood, cumin, benzoin, amber|unknown|unknown|woody|aromatic|amber|fresh spicy|musky
40194|vapeur blanche|Zara|unknown|men|4,09|114|2023|Eucalyptus|Cedar|Musk|Olivia Giacobetti|unknown|woody|musky|camphor|powdery|aromatic
46561|sweet memories|Scarlett|unknown|women|4,22|9|2023|Egyptian balsam, Damask Rose and Grapefruit|Honeysuckle, Vanilla, Jasmine and Peach|Cashmeran, Amber and Musk|Nanako Ogi|unknown|amber|white floral|powdery|musky|fruity
8343|hamptons|bond-no-9|USA|unisex|3,87|580|2005|bergamot, lime (linden) blossom, lemon, sage, cedar|jasmine, turkish rose, magnolia|musk, sandalwood, amber|rené morgenthaler|unknown|citrus|floral|aromatic|powdery|woody
30136|colonia futura|Acqua di Parma|unknown|unisex|3,82|616|2020|Lemon, Bergamot, Grapefruit and Pink Pepper|Lavender and Sage|Vetiver|unknown|unknown|citrus|aromatic|fresh spicy|woody|lavender
15971|desirade|aubusson|France|women|4,08|207|1990|madagascar ylang-ylang, aldehydes, pineapple, coriander, bergamot|chinese osmanthus, tuberose, cassia, jasmine, orange blossom, violet, rose|sandalwood, somalian opoponax, plum, vanilla, patchouli, musk, raspberry|unknown|unknown|fruity|sweet|woody|white floral|floral
77889|linfa d'acero nature's|Nature s|unknown|unisex|4,15|13|2022|Maple sap, Blood Orange and Bergamot|Ylang-Ylang and Jasmine|Candied Fruits, Vanilla and Patchouli|unknown|unknown|sweet|fruity|yellow floral|vanilla|unknown
69128|le puy en velay 4|The Dua Brand|unknown|unisex|4,5|2|2020|unknown|unknown|unknown|unknown|unknown|aromatic|warm spicy|amber|woody|musky
18159|agua-de-citrus|phebo|Brazil|unisex|4,15|54|2008|lemon, citron, bergamot, mandarin orange, grapefruit|verbena, iris flower, violet, freesia|cedarmoss, vetiver, driftwood, labdanum|unknown|unknown|citrus|aromatic|woody|unknown|unknown
82043|n.35|InEstasy|unknown|women|0|0|0|unknown|unknown|unknown|unknown|unknown|sweet|fruity|iris|patchouli|woody
59379|lustre|Hiram Green|unknown|unisex|3,17|169|2019|unknown|unknown|unknown|Hiram Green|unknown|rose|citrus|amber|fresh spicy|fresh
63906|roll-on perfume no. 11|Melange Perfume|unknown|unisex|3,0|4|0|unknown|unknown|unknown|Denise Estrada|unknown|white floral|tuberose|animalic|green|unknown
74044|chiromancy|Sixteen92|unknown|unisex|3,79|14|2018|unknown|unknown|unknown|Claire Baxter|unknown|leather|earthy|animalic|aromatic|clay
71111|vintage collection tropicana|Lorenzo Villoresi|unknown|unisex|3,57|143|2014|Tropical Fruit, Pineapple, Peach, Osmanthus and Magnolia|Passionfruit, Melon, Coconut, Milk and Jasmine|Ylang-Ylang, Tuberose, Vanilla, Chocolate and Musk|Lorenzo Villoresi|unknown|fruity|tropical|sweet|fresh|lactonic
12871|symphonium|xerjoff|Italy|unisex|4|524|2020|orange, mandarin orange|chocolate, cardamom|madagascar vanilla, laotian oud, thailand oud, musk|chris maurice|unknown|citrus|warm spicy|sweet|oud|chocolate
74468|l'esprit vert|Schlossparfumerie|unknown|unisex|5,0|1|0|Bergamot, Lemon and Pepper|Lavender and Geranium|Tonka Bean, White Musk, Vanilla and Precious Woods|unknown|unknown|fresh spicy|aromatic|citrus|vanilla|woody
10338|art-collection-by-jacomo-02|jacomo|France|women|3,92|143|2010|bergamot|tonka bean, lily|suede, vanille, patchouli, amber|unknown|unknown|vanilla|amber|leather|patchouli|powdery
40457|lilys nest|Zara|unknown|women|3,85|20|2024|unknown|unknown|unknown|unknown|unknown|white floral|vanilla|soft spicy|powdery|animalic
81340|caminho das águas eterno encanto|Jequiti|unknown|women|0|0|2015|unknown|unknown|unknown|unknown|unknown|sweet|powdery|citrus|floral|musky
47103|musky rose|Theodoros Kalotinis|unknown|unisex|3,95|41|2021|unknown|unknown|unknown|Theodoros Kalotinis|unknown|rose|musky|powdery|floral|woody
24940|300 km/h max turbo|Avon|unknown|men|3,68|123|2016|unknown|unknown|unknown|unknown|unknown|musky|citrus|warm spicy|powdery|fresh spicy
860|emotion-divine|mauboussin|France|women|3,44|246|2007|caramel, green leaves, white pepper, bitter orange|mango, passion flower, white peach|vanilla, musk|unknown|unknown|sweet|fruity|tropical|caramel|green
45318|scuderia ferrari black signature|Ferrari|unknown|men|3,52|63|2013|Green Apple, Star Anise and Grapefruit|Sea Notes, Nutmeg, Leather and Cashmere Musk|Vetiver, Ambrette (Musk Mallow) and Cedar|Philippe Roques|unknown|aromatic|fruity|marine|fresh spicy|anis
90731|rare passion|Afnan|unknown|women|4,1|39|2023|Rose, Musk and Orange|Vanilla, Amber and Woody Notes|Rose, Musk and Orange Blossom|unknown|unknown|citrus|rose|vanilla|musky|white floral
51447|nº 15 jungle tobacco binet-papillon|Binet Papillon|unknown|unisex|3,91|23|2017|Cardamom and Heliotrope|White Tobacco and Iris|Tonka Bean and Agarwood (Oud)|unknown|unknown|warm spicy|vanilla|aromatic|powdery|white floral
27875|terra woods|Clean|unknown|unisex|3,54|63|2016|Jasmine Sambac and Geranium|Coconut|Woodsy Notes, Tonka Bean, Vanilla and Musk|unknown|unknown|vanilla|woody|sweet|coconut|musky
33567|l'eau de minuit edition 2013|Lolita Lempicka|unknown|women|4,29|250|2013|unknown|unknown|unknown|unknown|unknown|amber|soft spicy|vanilla|sweet|iris
6966|annicke-3|eight-bob|France|women|3,82|77|2018|red berries, bergamot, mandarin orange|white rose, gardenia, jasmine|cashmere wood, meringue, sandalwood|unknown|unknown|woody|rose|fruity|white floral|sweet
9682|petit-attitude|avon|USA|unisex|3,91|164|2018|peach, sea notes, orange|lily-of-the-valley, rose, osmanthus|iris, sandalwood, vanilla|mariano cazenave|unknown|floral|powdery|musky|fruity|iris
5476|rosa-sacra|frassai|Argentina|unisex|3,77|57|2020|peppermint, peppertree, raspberry, black currant, litchi, mandarin orange, bergamot|grasse rose, turkish rose, geranium, chamomile, jasmine, orange blossom|palo santo, oakmoss, haitian vetiver, carob tree, benzoin, ambrette (musk mallow), patchouli, cedar|irina burlakova|unknown|rose|aromatic|fresh spicy|fruity|woody
88167|dream ciclo cosméticos|Ciclo Cosmeticos|unknown|women|3,14|21|2018|Bergamot, Mandarin Orange and Sicilian Lemon|Praline, Myrrh, Wild Lavender and Lily-of-the-Valley|Patchouli, Musk and Driftwood|unknown|unknown|citrus|sweet|patchouli|woody|warm spicy
15677|the-one-essence|dolce-gabbana|Italy|women|4,08|911|2015|peach, litchi, mandarin orange, bergamot|lily, jasmine, lily-of-the-valley|vanilla, amber, vetiver|unknown|unknown|white floral|fruity|vanilla|amber|powdery
5180|eclat|oriflame|Sweden|women|3,76|862|1999|apricot, raspberry, citruses, black currant|lily, violet, rose, jasmine, iris|white musk, amber, vanilla, cedar, sandalwood|violaine david|unknown|powdery|white floral|fruity|violet|woody
34975|jardim de peônias|Natura|unknown|women|4,07|46|2017|unknown|unknown|unknown|unknown|unknown|floral|fresh|fruity|rose|musky
54379|corsair alt. fragrances|ALT Fragrances|unknown|unisex|5,0|1|0|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown|unknown
18711|geranio-bourbon|phebo|Brazil|unisex|4,17|179|2019|black pepper, grapefruit, bergamot|geranium, hyacinth, lily-of-the-valley|cedar, musk, amber|unknown|unknown|fresh spicy|aromatic|citrus|rose|green
35317|una infinito|Natura|unknown|women|4,51|362|2021|Mandarin Orange, Lily-of-the-Valley, Grapefruit, Freesia and Bergamot|Plum, Gardenia, Jasmine and Rose|Coumarin, Sweet Notes and Sandalwood|Antoine Maisondieu|Verônica Kato|sweet|fruity|white floral|woody|citrus
4361|eau-gourmande-violette|laura-mercier|France|women|3,72|105|2008|violet leaf, black currant|mimosa, peony|raspberry, vetiver, musk|unknown|unknown|fruity|ozonic|aquatic|floral|green
80775|sweetly known|Kerosene|unknown|unisex|3,92|585|2020|unknown|unknown|unknown|John Pegg|unknown|warm spicy|caramel|vanilla|sweet|aromatic
80085|elle|Lancetti|unknown|women|4,21|19|1990|Green Notes, Orange Blossom, Galbanum, Fruity Notes and Bergamot|Ylang-Ylang, Hyacinth, Narcissus, Rose, Carnation, Heliotrope, Orchid, Jasmine and Orris Root|Musk, Amber, Moss, Vanilla, Cedar, Sandalwood and Vetiver|unknown|unknown|green|floral|woody|powdery|yellow floral
83542|muskara apis|Fueguia 1833|unknown|unisex|4,11|35|2017|unknown|unknown|unknown|Julian Bedel|unknown|musky|floral|sweet|fresh|powdery
63269|love elixir|Mahdi Perfumes|unknown|unisex|3,89|9|0|unknown|unknown|unknown|unknown|unknown|vanilla|patchouli|white floral|cherry|sweet
59160|oudh deep spray|Henry Jacques|unknown|men|4,25|4|0|unknown|unknown|unknown|unknown|unknown|oud|fresh spicy|unknown|unknown|unknown
28839|fahrenheit 0 degree|Dior|unknown|men|4,3|63|2003|Violet, Grapefruit, Musk, Nutmeg and Patchouli|Mandarin Orange, Freesia, Leather and Sandalwood|Caraway, Amber and Cedar|Bertrand Duchaufour|unknown|woody|citrus|powdery|fresh spicy|floral
41201|eau du soir 2013|Sisley|unknown|women|3,87|31|2013|Mandarin Orange and Grapefruit|Juniper Berries, Moss, Pepper, Carnation, Syringa, Iris, Ylang-Ylang, Patchouli, Labdanum, Rose, Lily-of-the-Valley and Jasmine|Musk and Amber|unknown|unknown|woody|fresh spicy|aromatic|earthy|white floral
60098|hot rhum|Il Profumiere|unknown|unisex|2,0|1|2009|unknown|unknown|unknown|Massimiliano Torti|unknown|rum|woody|warm spicy|unknown|unknown
57113|cedarwood absinth|EPC Experimental Perfume Club|unknown|unisex|3,33|3|2022|unknown|unknown|unknown|Emmanuelle Moeglin|unknown|woody|earthy|patchouli|aromatic|warm spicy
8595|globulus|roos-roos|Netherlands|unisex|3,87|78|2022|eucalyptus, eucalyptus blossom|sage, peppermint, guatemalan cardamom|cascalone, moss|nicolas bonneville|unknown|aromatic|aquatic|woody|green|fresh
46031|cashmere rose|Nosegasm|unknown|unisex|0|0|2020|Velvet|Cedar and Rose|Musk and Cashmeran|Michael Boadi|unknown|musky|powdery|woody|rose|unknown
86227|carte blanche|Eclectic Collections|unknown|men|4,13|47|0|Milk, Tangerine, Whipped Cream, Sugar, Cupcake, Water Notes, Orange, Red Berries, Cranberry, Lemon and Lime|Champagne, Red Wine, Sea water, Black Currant and Cassis|Cedar, Labdanum, Vetiver and Moss|unknown|unknown|sweet|citrus|fruity|lactonic|aromatic
73265|orissima|Ted Lapidus|unknown|women|4,08|188|2016|Peach, Grapefruit and Bamboo Leaf|Iris, Orange Blossom and Peony|Caramel, Patchouli and Musk|Alexandra Monet|unknown|caramel|patchouli|sweet|woody|powdery
22299|londinium|molton-brown|UK|men|4,36|53|2012|wild berries, bergamot|myrrh, oakmoss|whiskey, incense|unknown|unknown|woody|amber|whiskey|warm spicy|citrus
17846|her|jequiti|Brazil|women|4,14|94|2020|red fruits, mandarin orange, plum, bergamot|magnolia, peach, rose, cashmere wood|vanilla, musk, maltol, moss|leandro petit|unknown|fruity|sweet|vanilla|powdery|citrus
26983|amor amor eau fraiche 2006|Cacharel|unknown|women|3,95|129|2006|Peach, Jasmine and Orange|unknown|Amber and Cedar|unknown|unknown|white floral|amber|citrus|fruity|woody
3634|love-glamour|jennifer-lopez|USA|women|3,69|645|2010|guava, mandarin orange, nectarine|water lily, african orange flower, jasmine, orchid|musk, sandalwood, amber|harry fremont|honorine blanc|fruity|citrus|fresh|floral|white floral
62232|imperialis brasileira l’occitane au brésil|L Occitane Au Bresil|unknown|women|4,15|66|2016|Plum, Peony, Pear and Nutmeg|Rose, Iris and Osmanthus|Sandalwood, Amyris, Patchouli, Musk and Amber|unknown|unknown|fruity|floral|rose|woody|powdery
28653|snow|Demeter Fragrance|unknown|unisex|3,49|295|2000|unknown|unknown|unknown|Christopher Brosius|unknown|unknown|unknown|unknown|unknown|unknown
23937|amber oud bleu edition|Al Haramain Perfumes|unknown|unisex|4,0|164|2022|Grapefruit, Lemon, Mint and Pink Pepper|Ginger, Vetiver and Jasmine|Olibanum, Sandalwood, Patchouli and Cedar|unknown|unknown|woody|citrus|warm spicy|aromatic|fresh spicy
24552|absolute by exclusive|Avon|unknown|men|4,45|285|2020|Sicilian Lemon, Lavender and African Geranium|Agarwood (Oud), Texas Cedar, Incense and Safraleine|Amber, Indonesian Patchouli Leaf and Ambreine|Marion Costero|Stephen Nilsen|oud|amber|woody|warm spicy|fresh spicy
59404|velvet|Hint|unknown|unisex|4,67|3|2024|Cinnamon, Mandarin and Almond|Orange, Amber and Rose|Sandalwood, Tonka Bean and Vanilla|unknown|unknown|citrus|vanilla|amber|warm spicy|sweet
44507|let's move|Benetton|unknown|men|3,79|131|2012|Mandarin Orange, Pepper and Bergamot|Lavender, Geranium and Cedar|Vanilla, Amber and Tonka Bean|Olivier Pescheux|unknown|fresh spicy|citrus|aromatic|vanilla|lavender
79517|sweet temptation yellow|LR|unknown|women|4,0|1|2015|unknown|unknown|unknown|unknown|unknown|citrus|white floral|unknown|unknown|unknown
30764|blue cypress goldfield & banks australia|Goldfield Banks Australia|unknown|unisex|3,41|410|2016|unknown|unknown|unknown|Francois Merle-Baudoin|unknown|woody|aromatic|anis|lavender|soft spicy
57794|lily of the valley|Fleurage|unknown|women|0|0|0|unknown|unknown|unknown|Emma Jane Leah|unknown|powdery|white floral|fresh|green|unknown
21597|diamond-dust-edition|agent-provocateur|UK|women|4,31|170|2008|indian saffron, magnolia|moroccan rose, vetiver, gardenia, egyptian jasmine|musk, cedar, amber|christian provenzano|unknown|rose|woody|floral|warm spicy|musky
82574|4 saisons: hiver|Guy Bouchara|unknown|women|4,0|1|0|Bergamot, Lemon, Mandarin Orange and Peach|Lily-of-the-Valley, Geranium, Rose, Jasmine and Ylang-Ylang|Vanilla, Sandalwood, Cedar, Vetiver and Amber|unknown|unknown|woody|citrus|aromatic|white floral|rose
15591|cedarstorm|panouge|France|men|4,07|30|2013|black pepper, bergamot|cedar, cloves, nutmeg|ambergris, olibanum, sandalwood|jean jacques|unknown|fresh spicy|woody|amber|warm spicy|powdery
89255|finestrella|Borsari|unknown|men|0|0|0|unknown|unknown|unknown|unknown|unknown|green|lavender|aromatic|fresh spicy|herbal
68982|fragrance no. 1|The Dua Brand|unknown|women|0|0|2023|unknown|unknown|unknown|unknown|unknown|woody|citrus|floral|aromatic|fresh
73225|alahine|Teo Cabanel|unknown|women|3,95|705|2007|Ylang-Ylang and Bergamot|Pepper, Rose, Orange Blossom and Jasmine|Benzoin, French labdanum, Sandalwood, Vanilla, Patchouli, Iris and Musk|Jean-Francois Latty|unknown|amber|woody|warm spicy|vanilla|powdery
60348|nero del porto|In The Box|unknown|men|4,0|61|2017|Lavender, Bergamot, Sicilian Lemon, Bitter Orange, Tangerine and Blueberry|Neroli, Orange Blossom, Jasmine and Pitosporum|Ambrette (Musk Mallow), Amber and Angelica|unknown|unknown|citrus|white floral|aromatic|fresh spicy|floral
76610|body fantasies signature clean lavender vanilla|Parfums de Coeur|unknown|women|3,77|40|0|unknown|unknown|unknown|unknown|unknown|lavender|vanilla|aromatic|fresh spicy|powdery
60784|sultane gold|Jeanne Arthes|unknown|women|3,14|7|2007|unknown|unknown|unknown|unknown|unknown|floral|powdery|fruity|citrus|vanilla
45570|milano collection 2018|Kanebo|unknown|women|5,0|2|2018|Yuzu, Lime, Grapefruit and Cassis|Rose, Jasmine, Lily-of-the-Valley, Iris, Narcissus and Citrus Blossom|White Musk, Moss, Sandalwood and Sea Notes|unknown|unknown|citrus|white floral|green|aromatic|woody
71685|vii|WIDIAN|unknown|unisex|4,42|19|2014|Cashmere Wood and Agarwood (Oud)|Cashmere Wood, Cedar and Agarwood (Oud)|White Musk and Amber|Ali Aljaberi|Jean-Claude Astier|woody|musky|amber|oud|powdery
25163|california anniversary keepsake|Avon|unknown|women|3,5|2|1975|unknown|unknown|unknown|unknown|unknown|powdery|fresh|rose|floral|green
37436|jawad|Swiss Arabian|unknown|unisex|4,09|58|0|Saffron, Aldehydes, Citruses and Rose|Nutmeg, Geranium and Heliotrope|Musk, Patchouli, Ambergris and Labdanum|unknown|unknown|fresh spicy|amber|warm spicy|musky|rose
64151|pure gold|Milton Lloyd|unknown|men|3,74|27|0|Blood Mandarin, Grapefruit and Peppermint|Cinnamon, Spicy Notes and Rose|Leather, Amber, Patchouli and White Woods|unknown|unknown|warm spicy|citrus|amber|leather|cinnamon
85251|attimi|Esperienze Olfattive|unknown|unisex|4,0|7|2011|unknown|unknown|unknown|Roberto Dario|unknown|green|aromatic|citrus|woody|herbal
51436|couture 8|Bill Blass|unknown|women|3,2|20|2009|unknown|unknown|unknown|unknown|unknown|floral|white floral|fresh spicy|green|rose
29364|rockin' rio|Escada|unknown|women|3,99|1170|2005|Pineapple, Papaya and Mandarin Orange|Peach and Sugar Cane|Coconut, Sandalwood and Musk|Philippe Romano|unknown|sweet|tropical|fruity|citrus|coconut
2223|oud-couture|zarkoperfume|Denmark|unisex|3,6|83|2016|bergamot, orange blossom, mandarin orange|black pepper, cardamom, vanilla|agarwood (oud), vetiver, palisander rosewood, sandalwood|unknown|unknown|woody|warm spicy|fresh spicy|aromatic|oud
73432|accento viola|Sospiro Perfumes|unknown|unisex|4,09|34|2022|Hyacinth and Pineapple|Iris, Jasmine and Pink Pepper|Musk, Vanilla, Amber, Vetiver and Patchouli|Christian Provenzano|unknown|powdery|iris|floral|sweet|musky
47700|pantheon|Abaco Paris|unknown|unisex|5,0|1|0|unknown|unknown|unknown|unknown|unknown|woody|amber|smoky|warm spicy|balsamic
33342|mon amie la rose|Les Parfums de Rosine|unknown|women|3,86|64|2019|Bamboo, White Tea, Pear and Bergamot|Peony, Turkish Rose, Lotus, Jasmine and Clary Sage|Cedar, Musk, Hazelnut and Chestnut|Delphine Lebeau|unknown|floral|fresh|rose|woody|aquatic
65758|jelly beans|Paradise Perfumes and Gems|unknown|unisex|0|0|2017|unknown|unknown|Strawberry, Raspberry, Citruses, Sugar, Vanilla and Oily Notes|unknown|unknown|sweet|fruity|vanilla|citrus|fresh
41671|pretty swan|Oriflame|unknown|women|4,0|596|2012|Pink Pepper, Mandarin Orange and Bergamot|Apricot, Heliotrope and Jasmine|Rice, Powdery Notes, Vanilla, Birch, Musk, Tonka Bean and Moss|Bernard Ellena|unknown|powdery|vanilla|sweet|lactonic|savory
84442|cyber-sex|Filippo Sorcinelli|unknown|unisex|2,74|70|2021|Juniper Berries, Pink Grapefruit, Mandarin Orange and Neroli|Rosemary, Spices, Cyclamen, Lavender and Almond Blossom|Ambrette (Musk Mallow), Vetiver, Cedar, Precious Woods, Vanilla and Tonka Bean|unknown|unknown|aromatic|fresh spicy|woody|citrus|musky
6761|lumis-amour|eudora|Brazil|women|3,81|32|2017|champagne, bergamot, litchi, mandarin orange, indonesian nutmeg|bulgarian rose, indian jasmine, frangipani, orchid|musk, custard, accord eudora®, amber|unknown|unknown|floral|citrus|rose|fresh|champagne
63511|full turki - sambac jasmine|Majid Muzaffar Iterji|unknown|unisex|0|0|0|unknown|unknown|unknown|unknown|unknown|white floral|unknown|unknown|unknown|unknown
60745|made in love|Jeanne Arthes|unknown|women|4,18|39|0|Violet, Magnolia, Wild Orchid and Orris Root|White Sandalwood and Amber|Musk and Osmanthus|unknown|unknown|floral|powdery|violet|woody|musky
54720|annayake bonheur for her|Annayake|unknown|women|3,65|52|2015|Yuzu and Pomegranate|Peony, Lotus and Magnolia|Amber and Musk|unknown|unknown|floral|citrus|fresh|aquatic|unknown
91096|pacha ibiza night instict|Pacha Ibiza|unknown|men|3,7|10|2014|Rosemary, Lavender, Ozonic notes and Grapefruit|Ginger, Melon and Pepper|Amber, Sandalwood and Musk|unknown|unknown|fresh spicy|aromatic|warm spicy|ozonic|woody
9533|rhum-d-hiver|alysonoldoini|Italy|men|3,9|31|2013|rum, kumquat, sicilian lemon, calabrian bergamot|cardamom, nutmeg|vetiver, sicilian citrus, amber, tonka bean|benoist lapouza|unknown|citrus|aromatic|fresh spicy|warm spicy|woody
84261|tangy cherry|Flavia|unknown|unisex|0|0|2024|Blood Orange, Cardamom and Peach|Davana and Jasmine|Benzoin, Labdanum, Patchouli, Vanilla, Tonka Bean, Sandalwood and Cashmeran|unknown|unknown|citrus|amber|aromatic|green|warm spicy
84418|dòmm|Filippo Sorcinelli|unknown|unisex|2,14|14|2024|Black Pepper, Bergamot and Virginian Cedar|Chocolate and Jasmine|Patchouli, Musk and Styrax|Filippo Sorcinelli|unknown|fresh spicy|warm spicy|woody|citrus|white floral
28188|plumes ds&durga|DS Durga|unknown|unisex|3,22|49|2023|Laurels, Watery Notes and Coconut|Frangipani, Tuberose, Jasmine and Vine|Vetyver, Amyris and Musk|unknown|unknown|aromatic|white floral|woody|floral|tuberose
13456|epic-adventure|emper|UAE|men|4,01|67|0|mandarin orange, artemisia, grapefruit, lemon|basil, lavender, patchouli, cedar|oakmoss, leather, amber|unknown|unknown|fresh spicy|aromatic|citrus|mossy|herbal
40359|accord no 4 chypre|Zara|unknown|women|4,2|66|2017|Peony and Pomegranate|Rose and Apricot|Patchouli and Musk|unknown|unknown|rose|patchouli|musky|woody|floral
68500|une rose pakistani|The Dua Brand|unknown|unisex|0|0|2022|unknown|unknown|unknown|unknown|unknown|sweet|leather|musky|powdery|rose
23404|nombre-noir|shiseido|Japan|women|4,5|112|1982|aldehydes, palisander rosewood, coriander, marjoram, bergamot|damask rose, osmanthus, geranium, carnation, orris, lily-of-the-valley, jasmine, ylang-ylang|honey, vetiver, sandalwood, musk, tonka bean, amber, benzoin|jean-yves leroy|serge lutens|aromatic|floral|woody|rose|amber
27125|eternity air for women|Calvin Klein|unknown|women|3,86|787|2018|Ozonic notes, Grapefruit and Black Currant|Peony, Pear and Lily-of-the-Valley|Musk, Cedar and Ambergris|unknown|unknown|ozonic|citrus|fruity|fresh|floral
22716|cologne|le-galion|France|unisex|4,4|40|2016|bergamot, lemon, bitter orange, orange blossom|honeysuckle, clary sage, angelica, galbanum|petitgrain, woody notes|rodrigo flores-roux|unknown|citrus|aromatic|white floral|green|fresh spicy
42416|gourmand 2|I Fiori Del Male|unknown|unisex|3,78|9|2019|unknown|unknown|unknown|Maurizio Cerizza|unknown|coffee|warm spicy|sweet|patchouli|oud
9140|sweet-and-sexy|don-algodon|Spain|women|3,89|75|2010|neroli, bergamot|rose, lily-of-the-valley, jasmine|musk, marshmallow, virginia cedar, patchouli|unknown|unknown|white floral|rose|musky|powdery|citrus
85963|girl musk|El Nabil|unknown|women|3,7|10|0|Peach, Jasmine and Rose|Watery Notes and Floral Notes|Musk and Vanilla|unknown|unknown|aquatic|musky|powdery|floral|fruity
